--- LK algorithm results for the problem nrw1379.tsp ---

Node_ID    X-coo        Y-coo
1         2918.000000   6528.000000
2         2925.000000   6597.000000
3         2926.000000   6609.000000
4         2927.000000   6312.000000
5         2930.000000   6328.000000
6         2934.000000   6545.000000
7         2938.000000   7412.000000
8         2941.000000   6456.000000
9         2945.000000   6284.000000
10         2947.000000   6663.000000
11         2948.000000   6513.000000
12         2948.000000   7456.000000
13         2950.000000   6350.000000
14         2950.000000   6480.000000
15         2951.000000   7293.000000
16         2959.000000   6385.000000
17         2963.000000   6476.000000
18         2965.000000   6450.000000
19         2965.000000   6602.000000
20         2968.000000   7322.000000
21         2969.000000   6212.000000
22         2972.000000   6406.000000
23         2973.000000   6671.000000
24         2977.000000   6493.000000
25         2981.000000   6576.000000
26         2982.000000   6333.000000
27         2983.000000   7487.000000
28         2987.000000   6551.000000
29         2995.000000   7425.000000
30         3001.000000   6577.000000
31         3002.000000   6598.000000
32         3004.000000   6394.000000
33         3005.000000   6345.000000
34         3007.000000   7303.000000
35         3009.000000   6209.000000
36         3009.000000   6657.000000
37         3010.000000   6230.000000
38         3010.000000   6643.000000
39         3014.000000   6478.000000
40         3018.000000   6382.000000
41         3019.000000   7435.000000
42         3020.000000   6429.000000
43         3021.000000   6137.000000
44         3024.000000   6768.000000
45         3025.000000   6547.000000
46         3026.000000   6604.000000
47         3026.000000   7407.000000
48         3026.000000   7421.000000
49         3029.000000   5998.000000
50         3029.000000   6048.000000
51         3033.000000   6180.000000
52         3033.000000   6639.000000
53         3035.000000   6801.000000
54         3036.000000   6232.000000
55         3036.000000   6669.000000
56         3038.000000   7183.000000
57         3038.000000   7291.000000
58         3042.000000   7212.000000
59         3045.000000   6035.000000
60         3045.000000   6846.000000
61         3046.000000   6527.000000
62         3046.000000   7502.000000
63         3048.000000   6270.000000
64         3048.000000   6488.000000
65         3048.000000   6886.000000
66         3049.000000   6691.000000
67         3051.000000   6572.000000
68         3052.000000   6596.000000
69         3052.000000   6753.000000
70         3053.000000   6639.000000
71         3055.000000   7323.000000
72         3056.000000   7378.000000
73         3057.000000   6012.000000
74         3057.000000   6351.000000
75         3058.000000   6070.000000
76         3062.000000   7227.000000
77         3063.000000   6054.000000
78         3064.000000   6217.000000
79         3065.000000   6534.000000
80         3068.000000   6450.000000
81         3068.000000   6788.000000
82         3068.000000   7146.000000
83         3072.000000   6121.000000
84         3076.000000   6326.000000
85         3078.000000   6724.000000
86         3079.000000   6259.000000
87         3080.000000   6857.000000
88         3082.000000   6348.000000
89         3083.000000   6505.000000
90         3086.000000   7082.000000
91         3087.000000   6768.000000
92         3087.000000   7046.000000
93         3088.000000   6091.000000
94         3088.000000   7339.000000
