--- VNS algorithm results for the problem ch150.tsp ---

Node_ID    X-coo        Y-coo
1         37.439352   541.209070
2         612.175951   494.316688
3         38.131234   353.148458
4         53.441808   131.484901
5         143.060636   631.720095
6         689.945127   468.535500
7         112.747882   529.417758
8         141.487587   504.818486
9         661.051390   445.937518
10         98.789904   384.592603
11         697.388170   180.396228
12         536.489419   287.227909
13         192.406732   20.439406
14         282.786526   229.800156
15         240.825173   281.514144
16         246.928132   322.461332
17         649.731322   62.333158
18         352.965856   666.787310
19         633.392368   534.939845
20         488.311799   437.486944
21         141.403929   228.432555
22         17.363261   240.240707
23         397.558645   231.359121
24         565.785378   282.385875
25         475.897539   468.539271
26         322.422457   550.316548
27         397.558663   74.758839
28         672.861834   432.882641
29         571.218968   530.261699
30         104.653117   482.822477
31         356.709839   67.647713
32         400.407026   253.679448
33         282.303624   426.838050
34         58.776699   507.171239
35         189.750622   460.381523
36         659.912412   226.628416
37         639.030764   467.230230
38         415.025836   233.304538
39         547.266202   161.658928
40         616.654790   339.340931
41         494.859243   148.121786
42         629.998081   433.454816
43         471.101431   314.221931
44         138.244051   137.167992
45         91.584756   110.020301
46         390.697281   423.977432
47         565.161783   429.159815
48         54.524898   438.551541
49         334.350833   153.796924
50         531.029102   612.387483
51         475.734591   385.784462
52         228.832522   410.446194
53         578.380535   321.330349
54         358.917057   404.467035
55         486.464855   593.042994
56         343.169371   509.312357
57         530.362697   137.688128
58         498.806548   576.210267
59         224.318272   312.467749
60         595.836073   81.813005
61         661.558872   217.045694
62         43.689205   305.472279
63         79.465345   445.964174
64         210.416325   130.715114
65         432.264229   629.409266
66         623.248716   69.189285
67         436.519474   282.935646
68         59.416327   40.128023
69         630.923007   230.342989
70         579.326554   601.035941
71         117.862451   112.979683
72         297.791257   166.313189
73         22.764270   455.534009
74         259.709581   10.619993
75         342.357987   599.388018
76         10.026095   488.931056
77         315.292606   273.227548
78         220.704492   270.081975
79         192.118606   314.183992
80         271.504272   225.292199
81         530.732001   504.067016
82         42.533144   656.364516
83         396.127479   539.464807
84         118.663147   508.712910
85         395.691388   699.537605
86         559.015711   560.886694
87         22.647104   526.247039
88         135.637709   325.840990
89         141.450701   485.247793
90         396.774130   460.755712
91         87.749456   19.617013
92         350.424564   420.653119
93         216.701082   466.481641
94         130.923774   351.149173
95         72.632986   645.785222
96         144.600295   457.422428
97         212.372508   594.921689
98         49.918679   541.435083
99         656.694353   558.110959
100         176.594162   648.523995
101         500.382520   198.742838
102         634.317868   612.829164
103         59.753737   551.632189
104         15.214577   143.044193
105         283.005438   376.443953
106         146.538900   39.423179
107         101.868561   635.098685
108         588.196854   580.594698
109         457.262863   350.016405
110         537.466368   472.584228
111         269.366910   367.476364
112         239.904538   102.629765
113         88.467750   384.050721
114         658.913369   583.957518
115         97.735915   157.455866
116         506.619138   233.002216
117         500.256690   64.913639
118         594.404857   275.874187
119         66.230815   24.131739
120         598.416299   414.555757
121         172.308833   344.396347
122         299.481285   251.829512
123         303.837989   21.052606
124         197.896927   512.388896
125         56.019957   243.066382
126         255.556618   448.865188
127         608.425611   222.542131
128         70.272270   77.922703
129         398.229900   119.557657
130         635.497024   133.322590
131         378.348456   272.290768
132         484.802966   677.073038
133         278.871088   299.930877
134         381.653730   360.333760
135         557.607071   595.318509
136         249.058975   76.659511
137         562.904879   670.038211
138         398.550437   392.649326
139         590.893972   370.741491
140         558.200800   0.419881
141         461.411471   530.525497
142         354.724288   685.404536
143         193.661130   669.743252
144         352.314081   140.327332
145         308.434571   115.205427
146         299.588137   530.588962
147         334.274876   152.149457
148         690.965859   134.579331
149         48.079812   270.968067
150         91.646765   166.354116

Size of tour: 150
MSTlen: 7415.154058

Number of unique elements: 150

---Final Tour---
1 87 34 76 73 3 62 149 22 125 21 115 150 104 4 128 68 119 91 45 71 44 64 112 106 13 74 123 136 145 72 80 14 122 133 15 78 88 121 79 59 16 111 105 33 92 54 90 46 138 134 77 131 23 38 32 67 43 109 51 20 110 47 139 53 24 12 116 101 49 147 144 31 27 129 41 39 57 117 140 60 66 17 130 148 11 61 36 69 127 118 40 120 42 9 28 6 37 2 19 99 114 102 108 70 135 137 132 85 142 18 75 65 55 58 50 86 29 81 25 141 83 26 146 56 126 52 93 35 96 94 10 113 48 63 30 84 7 8 89 124 97 143 100 5 107 95 82 103 98 1

Final Tour Length: 7415.154058

---Execution Time---
0.040788 seconds
