--- SA2OPT algorithm results for the problem pr299.tsp ---

Node_ID    X-coo        Y-coo
1         2156.000000   1639.000000
2         2456.000000   1639.000000
3         2355.000000   1640.000000
4         2256.000000   1640.000000
5         2656.000000   1640.000000
6         2556.000000   1639.000000
7         2975.000000   1725.000000
8         3275.000000   1600.000000
9         3375.000000   1600.000000
10         3475.000000   1600.000000
11         3575.000000   1600.000000
12         3700.000000   1600.000000
13         3900.000000   1625.000000
14         3875.000000   1775.000000
15         4275.000000   1625.000000
16         4275.000000   1725.000000
17         4375.000000   1675.000000
18         4500.000000   1675.000000
19         4450.000000   1750.000000
20         4550.000000   1750.000000
21         4560.000000   1565.000000
22         4775.000000   1725.000000
23         4710.000000   1565.000000
24         4860.000000   1565.000000
25         5010.000000   1565.000000
26         5160.000000   1565.000000
27         5310.000000   1565.000000
28         5460.000000   1565.000000
29         5610.000000   1565.000000
30         6375.000000   1575.000000
31         6525.000000   1575.000000
32         6675.000000   1575.000000
33         6675.000000   1725.000000
34         6525.000000   1725.000000
35         6875.000000   1575.000000
36         7075.000000   1575.000000
37         7260.000000   1575.000000
38         7259.000000   1576.000000
39         7625.000000   1775.000000
40         7410.000000   1575.000000
41         7560.000000   1575.000000
42         7409.000000   1576.000000
43         7560.000000   1576.000000
44         7825.000000   1675.000000
45         7710.000000   1575.000000
46         7711.000000   1575.000000
47         7875.000000   1575.000000
48         7975.000000   1575.000000
49         8075.000000   1575.000000
50         8175.000000   1575.000000
51         8275.000000   1575.000000
52         8375.000000   1575.000000
53         8475.000000   1575.000000
54         8825.000000   1625.000000
55         8820.000000   1928.000000
56         8825.000000   1825.000000
57         7725.000000   1825.000000
58         7725.000000   1975.000000
59         7475.000000   1975.000000
60         7625.000000   1925.000000
61         7575.000000   2075.000000
62         7075.000000   1975.000000
63         6825.000000   1925.000000
64         6775.000000   2075.000000
65         6975.000000   2075.000000
66         6675.000000   1925.000000
67         6200.000000   1975.000000
68         6425.000000   2075.000000
69         6000.000000   1975.000000
70         6025.000000   2075.000000
71         5675.000000   1825.000000
72         5275.000000   1825.000000
73         5425.000000   1825.000000
74         5525.000000   1825.000000
75         5025.000000   1825.000000
76         4975.000000   2025.000000
77         5075.000000   1925.000000
78         5075.000000   2075.000000
79         4775.000000   1875.000000
80         4925.000000   1925.000000
81         4675.000000   1950.000000
82         4775.000000   1975.000000
83         4425.000000   2050.000000
84         4525.000000   2050.000000
85         4175.000000   1950.000000
86         4125.000000   2050.000000
87         4275.000000   2050.000000
88         3875.000000   1900.000000
89         3875.000000   2075.000000
90         3975.000000   1975.000000
91         3975.000000   2075.000000
92         2925.000000   1875.000000
93         2925.000000   2150.000000
94         4175.000000   2150.000000
95         4325.000000   2150.000000
96         4275.000000   2225.000000
97         4275.000000   2325.000000
98         4425.000000   2150.000000
99         4525.000000   2150.000000
100         4600.000000   2225.000000
101         4600.000000   2325.000000
102         4775.000000   2125.000000
103         5175.000000   2325.000000
104         5450.000000   2375.000000
105         6775.000000   2225.000000
106         7275.000000   2275.000000
107         7075.000000   2175.000000
108         7425.000000   2325.000000
109         7525.000000   2375.000000
110         7475.000000   2175.000000
111         7775.000000   2350.000000
112         7825.000000   2175.000000
113         7875.000000   2350.000000
114         8825.000000   2225.000000
115         8725.000000   2375.000000
116         8703.000000   2197.000000
117         8825.000000   2425.000000
118         8575.000000   2450.000000
119         8725.000000   2525.000000
120         8625.000000   2600.000000
121         8375.000000   2600.000000
122         8475.000000   2600.000000
123         7975.000000   2475.000000
124         8225.000000   2500.000000
125         8225.000000   2600.000000
126         8125.000000   2575.000000
127         7975.000000   2625.000000
128         7750.000000   2650.000000
129         5350.000000   2400.000000
130         5450.000000   2525.000000
