--- LK algorithm results for the problem rat99.tsp ---

Node_ID    X-coo        Y-coo
1         6.000000   4.000000
2         15.000000   15.000000
3         24.000000   18.000000
4         33.000000   12.000000
5         48.000000   12.000000
6         57.000000   14.000000
7         67.000000   10.000000
8         77.000000   10.000000
9         86.000000   15.000000
10         6.000000   21.000000
11         17.000000   26.000000
12         23.000000   25.000000
13         32.000000   35.000000
14         43.000000   23.000000
15         55.000000   35.000000
16         65.000000   36.000000
17         78.000000   39.000000
18         87.000000   35.000000
19         3.000000   53.000000
20         12.000000   44.000000
21         28.000000   53.000000
22         33.000000   49.000000
23         47.000000   46.000000
24         55.000000   52.000000
25         64.000000   50.000000
26         71.000000   57.000000
27         87.000000   57.000000
28         4.000000   72.000000
29         15.000000   78.000000
30         22.000000   70.000000
31         34.000000   71.000000
32         42.000000   79.000000
33         54.000000   77.000000
34         66.000000   79.000000
35         78.000000   67.000000
36         87.000000   73.000000
37         7.000000   81.000000
38         17.000000   95.000000
39         26.000000   98.000000
40         32.000000   97.000000
41         43.000000   88.000000
42         57.000000   89.000000
43         64.000000   85.000000
44         78.000000   83.000000
45         83.000000   98.000000
46         5.000000   109.000000
47         13.000000   111.000000
48         25.000000   102.000000
49         38.000000   119.000000
50         46.000000   107.000000
51         58.000000   110.000000
52         67.000000   110.000000
53         74.000000   113.000000
54         88.000000   110.000000
55         2.000000   124.000000
56         17.000000   134.000000
57         23.000000   129.000000
58         36.000000   131.000000
59         42.000000   137.000000
60         53.000000   123.000000
61         63.000000   135.000000
62         72.000000   134.000000
63         87.000000   129.000000
64         2.000000   146.000000
65         16.000000   147.000000
66         25.000000   153.000000
67         38.000000   155.000000
68         42.000000   158.000000
69         57.000000   154.000000
70         66.000000   151.000000
71         73.000000   151.000000
72         86.000000   149.000000
73         5.000000   177.000000
74         13.000000   162.000000
75         25.000000   169.000000
76         35.000000   177.000000
77         46.000000   172.000000
78         54.000000   166.000000
79         65.000000   174.000000
80         73.000000   161.000000
81         86.000000   162.000000
82         2.000000   195.000000
83         14.000000   196.000000
84         28.000000   189.000000
85         38.000000   187.000000
86         46.000000   195.000000
87         57.000000   194.000000
88         63.000000   188.000000
89         77.000000   193.000000
90         85.000000   194.000000
91         8.000000   211.000000
92         12.000000   217.000000
93         22.000000   210.000000
94         34.000000   216.000000
95         47.000000   203.000000
96         58.000000   213.000000
97         66.000000   206.000000
98         78.000000   210.000000
99         85.000000   204.000000

Size of tour: 99
MSTlen: 8138.707155

Number of unique elements: 99

---Final Tour---
42 54 31 3 63 19 94 59 35 12 15 57 17 36 18 38 87 29 21 91 33 52 1 71 95 55 37 6 11 16 98 67 4 24 88 97 14 47 49 79 61 22 13 7 23 85 40 89 43 65 2 8 92 9 44 10 32 70 69 60 99 66 62 93 20 5 53 76 39 77 45 56 28 90 41 51 34 96 58 84 74 73 81 48 72 86 75 82 30 27 78 46 25 50 26 80 83 68 64 42

Final Tour Length: 8138.707155

---Execution Time---
0.008897 seconds
