--- LK algorithm results for the problem pr226.tsp ---

Node_ID    X-coo        Y-coo
1         15625.000000   1150.000000
2         14625.000000   1200.000000
3         14525.000000   1200.000000
4         14425.000000   1200.000000
5         14125.000000   1200.000000
6         14025.000000   1200.000000
7         13925.000000   1200.000000
8         13975.000000   1500.000000
9         13625.000000   1200.000000
10         13475.000000   1200.000000
11         13475.000000   1600.000000
12         13475.000000   1750.000000
13         13475.000000   1900.000000
14         13325.000000   1200.000000
15         13175.000000   1200.000000
16         13100.000000   1725.000000
17         12675.000000   1725.000000
18         12025.000000   1300.000000
19         11425.000000   1600.000000
20         9725.000000   1450.000000
21         7975.000000   1150.000000
22         6975.000000   1200.000000
23         6875.000000   1200.000000
24         6775.000000   1200.000000
25         6475.000000   1200.000000
26         6375.000000   1200.000000
27         6275.000000   1200.000000
28         6325.000000   1500.000000
29         5975.000000   1200.000000
30         5825.000000   1200.000000
31         5825.000000   1600.000000
32         5825.000000   1750.000000
33         5825.000000   1900.000000
34         5675.000000   1200.000000
35         5525.000000   1200.000000
36         5450.000000   1725.000000
37         5025.000000   1725.000000
38         4375.000000   1300.000000
39         3775.000000   1600.000000
40         2075.000000   1450.000000
41         2075.000000   3850.000000
42         3775.000000   2300.000000
43         4375.000000   3300.000000
44         5025.000000   2150.000000
45         5450.000000   2150.000000
46         5475.000000   2500.000000
47         5475.000000   3000.000000
48         5825.000000   2050.000000
49         6325.000000   2200.000000
50         7975.000000   2150.000000
51         8725.000000   2550.000000
52         8725.000000   2650.000000
53         8725.000000   2750.000000
54         8725.000000   2850.000000
55         8725.000000   2950.000000
56         8725.000000   3050.000000
57         8725.000000   3200.000000
58         8725.000000   3300.000000
59         8725.000000   3400.000000
60         8725.000000   3500.000000
61         8725.000000   3600.000000
62         8725.000000   3700.000000
63         8725.000000   3800.000000
64         9725.000000   3850.000000
65         11425.000000   2300.000000
66         12025.000000   3300.000000
67         12675.000000   2150.000000
68         13100.000000   2150.000000
69         13125.000000   2500.000000
70         13125.000000   3000.000000
71         13475.000000   2050.000000
72         13975.000000   2200.000000
73         15625.000000   2150.000000
74         16375.000000   2550.000000
75         16375.000000   2650.000000
76         16375.000000   2750.000000
77         16375.000000   2850.000000
78         16375.000000   2950.000000
79         16375.000000   3050.000000
80         16375.000000   3200.000000
81         16375.000000   3300.000000
82         16375.000000   3400.000000
83         16375.000000   3500.000000
84         16375.000000   3600.000000
85         16375.000000   3700.000000
86         16375.000000   3800.000000
87         4875.000000   6500.000000
88         4875.000000   6700.000000
89         4875.000000   6600.000000
90         4875.000000   6800.000000
91         4875.000000   6900.000000
92         4875.000000   7000.000000
93         4875.000000   7100.000000
94         4875.000000   7200.000000
95         4975.000000   6500.000000
96         4975.000000   6600.000000
97         4975.000000   6700.000000
98         4975.000000   6800.000000
99         4975.000000   6900.000000
100         4975.000000   7000.000000
101         4975.000000   7100.000000
102         4975.000000   7200.000000
103         12525.000000   6500.000000
104         12525.000000   6700.000000
105         12525.000000   6600.000000
106         12525.000000   6800.000000
107         12525.000000   6900.000000
108         12525.000000   7000.000000
109         12525.000000   7100.000000
110         12525.000000   7200.000000
111         12625.000000   6500.000000
112         12625.000000   6600.000000
113         12625.000000   6700.000000
114         12625.000000   6800.000000
115         12625.000000   6900.000000
116         12625.000000   7000.000000
117         12625.000000   7100.000000
118         12625.000000   7200.000000
119         12625.000000   8450.000000
120         12625.000000   8550.000000
121         12625.000000   8650.000000
122         12625.000000   8750.000000
